id,Image,Category
1357,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-371.jpg,healthy
2190,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-42.JPG,grey-leaf-spot
837,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-836.jpg,northern-leaf-blight
1630,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-644.jpg,healthy
3742,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1081.JPG,rust
3670,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1009.JPG,rust
276,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-275.JPG,northern-leaf-blight
3377,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-716.JPG,rust
1926,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-940.jpg,healthy
1251,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-265.jpg,healthy
2604,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-456.JPG,grey-leaf-spot
657,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-656.JPG,northern-leaf-blight
2280,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-132.JPG,grey-leaf-spot
2423,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-275.JPG,grey-leaf-spot
1425,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-439.jpg,healthy
2226,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-78.JPG,grey-leaf-spot
2684,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-23.JPG,rust
3622,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-961.JPG,rust
1924,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-938.jpg,healthy
1771,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-785.jpg,healthy
2170,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-22.JPG,grey-leaf-spot
2258,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-110.JPG,grey-leaf-spot
382,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-381.JPG,northern-leaf-blight
747,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-746.jpg,northern-leaf-blight
1185,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-199.jpg,healthy
2648,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-500.JPG,grey-leaf-spot
3259,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-598.JPG,rust
1415,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-429.jpg,healthy
2398,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-250.JPG,grey-leaf-spot
2870,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-209.JPG,rust
2357,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-209.JPG,grey-leaf-spot
1444,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-458.jpg,healthy
635,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-634.JPG,northern-leaf-blight
2712,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-51.JPG,rust
3041,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-380.JPG,rust
2285,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-137.JPG,grey-leaf-spot
1338,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-352.jpg,healthy
3318,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-657.JPG,rust
443,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-442.JPG,northern-leaf-blight
3800,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1139.JPG,rust
2819,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-158.JPG,rust
1353,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-367.jpg,healthy
1319,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-333.jpg,healthy
3803,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1142.JPG,rust
3459,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-798.JPG,rust
1194,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-208.jpg,healthy
671,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-670.jpg,northern-leaf-blight
2167,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-19.JPG,grey-leaf-spot
3337,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-676.JPG,rust
779,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-778.JPG,northern-leaf-blight
108,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-107.JPG,northern-leaf-blight
2959,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-298.JPG,rust
450,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-449.JPG,northern-leaf-blight
3838,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1177.JPG,rust
1229,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-243.jpg,healthy
255,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-254.JPG,northern-leaf-blight
814,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-813.JPG,northern-leaf-blight
1796,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-810.jpg,healthy
3362,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-701.JPG,rust
1160,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-174.jpg,healthy
2719,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-58.JPG,rust
121,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-120.JPG,northern-leaf-blight
1099,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-113.jpg,healthy
827,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-826.jpg,northern-leaf-blight
466,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-465.jpg,northern-leaf-blight
360,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-359.JPG,northern-leaf-blight
3263,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-602.JPG,rust
2621,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-473.JPG,grey-leaf-spot
3599,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-938.JPG,rust
307,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-306.JPG,northern-leaf-blight
2571,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-423.jpg,grey-leaf-spot
1574,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-588.jpg,healthy
222,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-221.JPG,northern-leaf-blight
619,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-618.JPG,northern-leaf-blight
3709,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1048.JPG,rust
3336,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-675.JPG,rust
378,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-377.jpg,northern-leaf-blight
2853,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-192.JPG,rust
2610,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-462.JPG,grey-leaf-spot
1865,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-879.jpg,healthy
1515,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-529.jpg,healthy
1603,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-617.jpg,healthy
3463,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-802.JPG,rust
543,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-542.JPG,northern-leaf-blight
2217,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-69.JPG,grey-leaf-spot
2155,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-7.jpg,grey-leaf-spot
2385,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-237.JPG,grey-leaf-spot
1654,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-668.jpg,healthy
763,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-762.JPG,northern-leaf-blight
2599,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-451.JPG,grey-leaf-spot
159,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-158.JPG,northern-leaf-blight
200,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-199.JPG,northern-leaf-blight
3023,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-362.JPG,rust
1437,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-451.jpg,healthy
3716,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1055.JPG,rust
2558,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-410.JPG,grey-leaf-spot
3830,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1169.JPG,rust
854,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-853.JPG,northern-leaf-blight
1699,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-713.jpg,healthy
2742,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-81.JPG,rust
3669,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1008.JPG,rust
2531,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-383.JPG,grey-leaf-spot
3099,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-438.JPG,rust
3583,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-922.JPG,rust
1528,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-542.jpg,healthy
1263,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-277.jpg,healthy
501,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-500.JPG,northern-leaf-blight
2860,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-199.JPG,rust
261,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-260.jpg,northern-leaf-blight
111,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-110.JPG,northern-leaf-blight
2351,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-203.JPG,grey-leaf-spot
2504,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-356.jpg,grey-leaf-spot
2104,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-1118.jpg,healthy
216,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-215.jpg,northern-leaf-blight
2395,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-247.JPG,grey-leaf-spot
364,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-363.JPG,northern-leaf-blight
1928,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-942.jpg,healthy
2096,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-1110.jpg,healthy
3668,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1007.JPG,rust
24,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-23.JPG,northern-leaf-blight
2817,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-156.JPG,rust
1126,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-140.jpg,healthy
1009,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-23.jpg,healthy
2757,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-96.JPG,rust
2466,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-318.jpg,grey-leaf-spot
708,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-707.JPG,northern-leaf-blight
1968,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-982.jpg,healthy
617,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-616.JPG,northern-leaf-blight
3481,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-820.JPG,rust
211,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-210.JPG,northern-leaf-blight
2025,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-1039.jpg,healthy
56,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-55.JPG,northern-leaf-blight
2904,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-243.JPG,rust
1776,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-790.jpg,healthy
1314,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-328.jpg,healthy
1434,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-448.jpg,healthy
1341,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-355.jpg,healthy
50,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-49.JPG,northern-leaf-blight
3644,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-983.JPG,rust
2551,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-403.JPG,grey-leaf-spot
1464,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-478.JPG,healthy
3660,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-999.JPG,rust
66,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-65.JPG,northern-leaf-blight
1888,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-902.jpg,healthy
2926,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-265.JPG,rust
2386,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-238.JPG,grey-leaf-spot
2542,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-394.JPG,grey-leaf-spot
2627,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-479.jpg,grey-leaf-spot
1368,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-382.jpg,healthy
1851,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-865.jpg,healthy
2153,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-5.JPG,grey-leaf-spot
1615,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-629.JPG,healthy
3816,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1155.JPG,rust
1646,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-660.jpg,healthy
2530,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-382.JPG,grey-leaf-spot
3139,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-478.JPG,rust
2731,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-70.JPG,rust
2479,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-331.JPG,grey-leaf-spot
2577,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-429.JPG,grey-leaf-spot
97,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-96.JPG,northern-leaf-blight
2459,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-311.JPG,grey-leaf-spot
2519,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-371.jpg,grey-leaf-spot
1547,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-561.jpg,healthy
1184,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-198.jpg,healthy
2302,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-154.JPG,grey-leaf-spot
266,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-265.jpg,northern-leaf-blight
1505,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-519.jpg,healthy
1337,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-351.jpg,healthy
2568,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-420.JPG,grey-leaf-spot
793,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-792.JPG,northern-leaf-blight
409,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-408.JPG,northern-leaf-blight
2543,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-395.JPG,grey-leaf-spot
689,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-688.JPG,northern-leaf-blight
732,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-731.JPG,northern-leaf-blight
2717,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-56.JPG,rust
2597,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-449.jpg,grey-leaf-spot
1030,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-44.jpg,healthy
2446,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-298.JPG,grey-leaf-spot
219,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-218.JPG,northern-leaf-blight
3776,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1115.JPG,rust
1841,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-855.jpg,healthy
669,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-668.JPG,northern-leaf-blight
2774,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-113.JPG,rust
3100,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-439.JPG,rust
536,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-535.JPG,northern-leaf-blight
1769,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-783.jpg,healthy
3584,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-923.JPG,rust
3416,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-755.JPG,rust
2382,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-234.JPG,grey-leaf-spot
2151,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-3.JPG,grey-leaf-spot
981,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-980.JPG,northern-leaf-blight
2274,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-126.JPG,grey-leaf-spot
971,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-970.JPG,northern-leaf-blight
2892,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-231.JPG,rust
2242,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-94.JPG,grey-leaf-spot
961,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-960.JPG,northern-leaf-blight
2266,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-118.JPG,grey-leaf-spot
3659,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-998.JPG,rust
352,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-351.JPG,northern-leaf-blight
586,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-585.JPG,northern-leaf-blight
2232,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-84.JPG,grey-leaf-spot
1042,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-56.jpg,healthy
2159,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-11.JPG,grey-leaf-spot
1195,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-209.JPG,healthy
860,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-859.JPG,northern-leaf-blight
3304,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-643.JPG,rust
313,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-312.JPG,northern-leaf-blight
3084,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-423.JPG,rust
3846,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1185.JPG,rust
3818,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-1157.JPG,rust
815,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-814.JPG,northern-leaf-blight
2329,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-181.JPG,grey-leaf-spot
2204,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-56.JPG,grey-leaf-spot
3016,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-355.JPG,rust
2150,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-2.JPG,grey-leaf-spot
2650,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-502.JPG,grey-leaf-spot
1256,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-270.jpg,healthy
140,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-139.JPG,northern-leaf-blight
568,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-567.JPG,northern-leaf-blight
2029,https://applied-ai.gr/projects/agriculture/Corn/256/healthy/healthy-1043.jpg,healthy
297,https://applied-ai.gr/projects/agriculture/Corn/256/northern-leaf-blight/northern-leaf-blight-296.JPG,northern-leaf-blight
2829,https://applied-ai.gr/projects/agriculture/Corn/256/rust/rust-168.JPG,rust
2562,https://applied-ai.gr/projects/agriculture/Corn/256/grey-leaf-spot/grey-leaf-spot-414.JPG,grey-leaf-spot
