id,Image,Category
1044,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1043.JPG,healthy
2673,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-131.JPG,scab
3027,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-485.JPG,scab
1896,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-250.JPG,rust
2597,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-55.JPG,scab
880,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-879.JPG,healthy
186,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-185.JPG,healthy
2010,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-89.JPG,black-rot
1738,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-92.JPG,rust
2011,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-90.JPG,black-rot
2517,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-596.JPG,black-rot
77,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-76.JPG,healthy
2499,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-578.JPG,black-rot
2995,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-453.JPG,scab
2892,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-350.JPG,scab
1605,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1604.JPG,healthy
1488,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1487.JPG,healthy
2284,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-363.JPG,black-rot
2311,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-390.JPG,black-rot
1670,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-24.JPG,rust
1871,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-225.JPG,rust
900,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-899.JPG,healthy
2098,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-177.JPG,black-rot
2888,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-346.JPG,scab
1031,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1030.JPG,healthy
2444,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-523.JPG,black-rot
2941,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-399.JPG,scab
1999,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-78.JPG,black-rot
1182,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1181.JPG,healthy
1906,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-260.JPG,rust
2922,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-380.JPG,scab
2956,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-414.JPG,scab
2432,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-511.JPG,black-rot
553,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-552.JPG,healthy
2773,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-231.JPG,scab
1658,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-12.JPG,rust
3029,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-487.JPG,scab
2734,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-192.JPG,scab
1190,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1189.JPG,healthy
669,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-668.JPG,healthy
3012,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-470.JPG,scab
2542,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-0.JPG,scab
1325,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1324.JPG,healthy
1688,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-42.JPG,rust
2285,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-364.JPG,black-rot
3140,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-598.JPG,scab
1722,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-76.JPG,rust
1857,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-211.JPG,rust
2584,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-42.JPG,scab
1888,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-242.JPG,rust
2829,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-287.JPG,scab
240,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-239.JPG,healthy
1736,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-90.JPG,rust
1716,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-70.JPG,rust
421,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-420.JPG,healthy
2978,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-436.JPG,scab
1161,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1160.JPG,healthy
2619,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-77.JPG,scab
1662,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-16.JPG,rust
31,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-30.JPG,healthy
1905,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-259.JPG,rust
1824,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-178.JPG,rust
1789,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-143.JPG,rust
2817,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-275.JPG,scab
1931,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-10.JPG,black-rot
2780,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-238.JPG,scab
1919,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-273.JPG,rust
2493,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-572.JPG,black-rot
1561,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1560.JPG,healthy
1810,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-164.JPG,rust
1742,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-96.JPG,rust
2602,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-60.JPG,scab
2700,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-158.JPG,scab
1761,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-115.JPG,rust
2551,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-9.JPG,scab
2391,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-470.JPG,black-rot
1533,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1532.JPG,healthy
252,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-251.JPG,healthy
451,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-450.JPG,healthy
2571,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-29.JPG,scab
1782,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-136.JPG,rust
2373,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-452.JPG,black-rot
1936,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-15.JPG,black-rot
2282,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-361.JPG,black-rot
1117,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1116.JPG,healthy
1732,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-86.JPG,rust
2537,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-616.JPG,black-rot
1839,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-193.JPG,rust
1800,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-154.JPG,rust
2799,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-257.JPG,scab
325,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-324.JPG,healthy
3134,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-592.JPG,scab
1963,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-42.JPG,black-rot
2581,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-39.JPG,scab
1854,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-208.JPG,rust
562,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-561.JPG,healthy
3141,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-599.JPG,scab
2660,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-118.JPG,scab
2374,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-453.JPG,black-rot
2971,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-429.JPG,scab
2988,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-446.JPG,scab
1615,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1614.JPG,healthy
1498,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1497.JPG,healthy
1655,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-9.JPG,rust
2905,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-363.JPG,scab
1701,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-55.JPG,rust
1883,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-237.JPG,rust
2243,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-322.JPG,black-rot
1950,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-29.JPG,black-rot
30,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-29.JPG,healthy
1842,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-196.JPG,rust
2454,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-533.JPG,black-rot
1668,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-22.JPG,rust
68,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-67.JPG,healthy
1345,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1344.JPG,healthy
2945,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-403.JPG,scab
1848,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-202.JPG,rust
2553,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-11.JPG,scab
1351,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1350.JPG,healthy
1637,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1636.JPG,healthy
2625,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-83.JPG,scab
2426,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-505.JPG,black-rot
1724,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-78.JPG,rust
368,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-367.JPG,healthy
1827,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-181.JPG,rust
2630,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-88.JPG,scab
1804,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-158.JPG,rust
1115,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1114.JPG,healthy
1849,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-203.JPG,rust
2877,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-335.JPG,scab
71,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-70.JPG,healthy
902,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-901.JPG,healthy
125,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-124.JPG,healthy
889,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-888.JPG,healthy
1886,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-240.JPG,rust
2690,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-148.JPG,scab
2257,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-336.JPG,black-rot
926,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-925.JPG,healthy
2828,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-286.JPG,scab
1679,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-33.JPG,rust
1113,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1112.JPG,healthy
2841,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-299.JPG,scab
2386,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-465.JPG,black-rot
2369,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-448.JPG,black-rot
2330,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-409.JPG,black-rot
375,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-374.JPG,healthy
169,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-168.JPG,healthy
2117,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-196.JPG,black-rot
814,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-813.JPG,healthy
2946,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-404.JPG,scab
495,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-494.JPG,healthy
2237,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-316.JPG,black-rot
2906,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-364.JPG,scab
2618,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-76.JPG,scab
2066,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-145.JPG,black-rot
2472,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-551.JPG,black-rot
1899,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-253.JPG,rust
2250,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-329.JPG,black-rot
1930,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-9.JPG,black-rot
1121,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1120.JPG,healthy
1337,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1336.JPG,healthy
2317,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-396.JPG,black-rot
1755,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-109.JPG,rust
50,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-49.JPG,healthy
652,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-651.JPG,healthy
2165,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-244.JPG,black-rot
1803,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-157.JPG,rust
1855,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-209.JPG,rust
2452,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-531.JPG,black-rot
1831,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-185.JPG,rust
1885,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-239.JPG,rust
3129,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-587.JPG,scab
2025,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-104.JPG,black-rot
353,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-352.JPG,healthy
1997,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-76.JPG,black-rot
1861,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-215.JPG,rust
2992,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-450.JPG,scab
843,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-842.JPG,healthy
1693,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-47.JPG,rust
2823,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-281.JPG,scab
2826,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-284.JPG,scab
1816,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-170.JPG,rust
416,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-415.JPG,healthy
2844,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-302.JPG,scab
3131,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-589.JPG,scab
2139,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-218.JPG,black-rot
2468,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-547.JPG,black-rot
1689,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-43.JPG,rust
1987,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-66.JPG,black-rot
1829,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-183.JPG,rust
2617,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-75.JPG,scab
2211,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-290.JPG,black-rot
1769,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-123.JPG,rust
2355,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-434.JPG,black-rot
2898,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-356.JPG,scab
1814,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-168.JPG,rust
1651,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-5.JPG,rust
2052,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-131.JPG,black-rot
819,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-818.JPG,healthy
2289,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-368.JPG,black-rot
482,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-481.JPG,healthy
1907,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-261.JPG,rust
2831,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-289.JPG,scab
1823,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-177.JPG,rust
2873,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-331.JPG,scab
2750,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-208.JPG,scab
2565,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-23.JPG,scab
1798,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-152.JPG,rust
2113,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-192.JPG,black-rot
2120,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-199.JPG,black-rot
2620,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-78.JPG,scab
2496,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-575.JPG,black-rot
2406,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-485.JPG,black-rot
417,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-416.JPG,healthy
1708,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-62.JPG,rust
1784,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-138.JPG,rust
333,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-332.JPG,healthy
1710,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-64.JPG,rust
2656,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-114.JPG,scab
2004,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-83.JPG,black-rot
2148,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-227.JPG,black-rot
916,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-915.JPG,healthy
1675,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-29.JPG,rust
1739,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-93.JPG,rust
238,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-237.JPG,healthy
2769,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-227.JPG,scab
2591,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-49.JPG,scab
2760,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-218.JPG,scab
1786,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-140.JPG,rust
1741,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-95.JPG,rust
2490,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-569.JPG,black-rot
1714,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-68.JPG,rust
1408,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1407.JPG,healthy
2954,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-412.JPG,scab
2000,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-79.JPG,black-rot
1765,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-119.JPG,rust
1773,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-127.JPG,rust
2007,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-86.JPG,black-rot
1763,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-117.JPG,rust
1996,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-75.JPG,black-rot
2276,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-355.JPG,black-rot
2156,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-235.JPG,black-rot
2790,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-248.JPG,scab
1213,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1212.JPG,healthy
2178,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-257.JPG,black-rot
2723,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-181.JPG,scab
1862,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-216.JPG,rust
3147,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-605.JPG,scab
2134,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-213.JPG,black-rot
725,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-724.JPG,healthy
1873,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-227.JPG,rust
1893,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-247.JPG,rust
2846,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-304.JPG,scab
2762,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-220.JPG,scab
2646,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-104.JPG,scab
1869,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-223.JPG,rust
1656,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-10.JPG,rust
2534,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-613.JPG,black-rot
301,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-300.JPG,healthy
2393,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-472.JPG,black-rot
2623,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-81.JPG,scab
1671,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-25.JPG,rust
1673,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-27.JPG,rust
2572,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-30.JPG,scab
2009,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-88.JPG,black-rot
2757,https://applied-ai.gr/projects/agriculture/Apple/256/scab/scab-215.JPG,scab
2220,https://applied-ai.gr/projects/agriculture/Apple/256/black-rot/black-rot-299.JPG,black-rot
1094,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1093.JPG,healthy
1913,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-267.JPG,rust
1415,https://applied-ai.gr/projects/agriculture/Apple/256/healthy/healthy-1414.JPG,healthy
1725,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-79.JPG,rust
1683,https://applied-ai.gr/projects/agriculture/Apple/256/rust/rust-37.JPG,rust
