id,Image,Category
2172,grey-leaf-spot-24.JPG,grey-leaf-spot
371,northern-leaf-blight-370.jpg,northern-leaf-blight
2177,grey-leaf-spot-29.JPG,grey-leaf-spot
2292,grey-leaf-spot-144.jpg,grey-leaf-spot
3464,rust-803.JPG,rust
2927,rust-266.JPG,rust
2720,rust-59.JPG,rust
2323,grey-leaf-spot-175.JPG,grey-leaf-spot
1367,healthy-381.jpg,healthy
2469,grey-leaf-spot-321.JPG,grey-leaf-spot
665,northern-leaf-blight-664.JPG,northern-leaf-blight
1834,healthy-848.jpg,healthy
300,northern-leaf-blight-299.JPG,northern-leaf-blight
2452,grey-leaf-spot-304.JPG,grey-leaf-spot
2328,grey-leaf-spot-180.JPG,grey-leaf-spot
690,northern-leaf-blight-689.JPG,northern-leaf-blight
1747,healthy-761.jpg,healthy
2957,rust-296.JPG,rust
3545,rust-884.JPG,rust
2816,rust-155.JPG,rust
3514,rust-853.JPG,rust
1576,healthy-590.jpg,healthy
1799,healthy-813.jpg,healthy
870,northern-leaf-blight-869.jpg,northern-leaf-blight
2947,rust-286.JPG,rust
30,northern-leaf-blight-29.JPG,northern-leaf-blight
1226,healthy-240.jpg,healthy
1820,healthy-834.jpg,healthy
2392,grey-leaf-spot-244.JPG,grey-leaf-spot
3498,rust-837.JPG,rust
2370,grey-leaf-spot-222.JPG,grey-leaf-spot
1818,healthy-832.jpg,healthy
2980,rust-319.JPG,rust
1599,healthy-613.JPG,healthy
2375,grey-leaf-spot-227.JPG,grey-leaf-spot
2801,rust-140.JPG,rust
79,northern-leaf-blight-78.jpg,northern-leaf-blight
2321,grey-leaf-spot-173.JPG,grey-leaf-spot
449,northern-leaf-blight-448.JPG,northern-leaf-blight
1719,healthy-733.jpg,healthy
3297,rust-636.JPG,rust
1204,healthy-218.jpg,healthy
2749,rust-88.JPG,rust
1178,healthy-192.jpg,healthy
2141,healthy-1155.jpg,healthy
2403,grey-leaf-spot-255.jpg,grey-leaf-spot
2366,grey-leaf-spot-218.JPG,grey-leaf-spot
1144,healthy-158.jpg,healthy
1093,healthy-107.jpg,healthy
824,northern-leaf-blight-823.JPG,northern-leaf-blight
2602,grey-leaf-spot-454.jpg,grey-leaf-spot
1585,healthy-599.jpg,healthy
1447,healthy-461.jpg,healthy
2639,grey-leaf-spot-491.JPG,grey-leaf-spot
3739,rust-1078.JPG,rust
1567,healthy-581.jpg,healthy
3788,rust-1127.JPG,rust
343,northern-leaf-blight-342.JPG,northern-leaf-blight
2009,healthy-1023.jpg,healthy
